cnt,title,description,link,pDate
876,송도 &quot;세계 최고 바이오클러스터 위상 한층 강화한다&quot;,"<b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관까지 진출하면서 바이오산업 생태계가 본격 조성됐다는 평가다. 지난해 말 기준 송도 바이오클러스터 바이오의약품... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=469&aid=0000593031,2021-03-31 14:01:00
877,"가천대 과학영재교육원, 2020년 연차 평가 최우수 S등급","선발, 발굴해 과학영재교육을 실시할 목적으로 지난 2004년 설립됐다. 가천대, 길병원과 세계적 수준의 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 우수한 연구인프라를 활용해 과학영재를 양성하고 있다. 성남=",http://www.kihoilbo.co.kr/news/articleView.html?idxno=918617,2021-03-29 20:06:00
878,"가천대학교 과학영재교육원, 연차평가서 '최우수' S등급","/가천대학교 제공 가천대학교(총장 <b>이길여</b>) 과학영재교육원이 최고 수준의 과학영재교육 능력을... 가천대, 가천대 길병원과 가천대 산하 세계적 수준의 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 우수한... ",http://www.kyeongin.com/main/view.php?key=20210329010005975,2021-03-29 18:21:00
879,"가천대 과학영재교육원, 연차평가 최우수 ‘S’등급","가천대(총장 <b>이길여</b>) 과학영재교육원은 한국과학창의재단이 과학기술정보통신부 지정 전국 27개 대학부설... 가천대, 가천대 길병원과 가천대 산하 세계적 수준의 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001813776,2021-03-29 18:15:00
880,"가천대 과학영재교육원, 2020학년도 연차평가 'S'등급","사진=가천대 제공 가천대학교(총장 <b>이길여</b>) 과학영재교육원은 한국과학창의재단이 과학기술정보통신부... 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 연구인프라를 활용해 과학영재를 양성하고 있다. 박찬웅... ",http://www.dhnews.co.kr/news/articleView.html?idxno=138682,2021-03-29 14:02:00
881,"가천대 과학영재교육원, '2020학년도 연차평가 최우수 S등급 받아'","가천대, 가천대 길병원과 가천대 산하 세계적 수준의 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 우수한 연구인프라를 활용해 과학 영재 양성에 주력하고 있다. 한편 박찬웅 원장은 “과학영재 교육은... ",http://www.ajunews.com/view/20210329094226984,2021-03-29 11:05:00
882,"가천대 과학영재교육원, 2020학년도 연차평가 최우수 'S'등급","(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 과학영재교육원은 한국과학창의재단이 과학기술정보통신부... 가천대, 가천대 길병원과 가천대 산하 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 연구인프라를... ",http://news.unn.net/news/articleView.html?idxno=506651,2021-03-29 10:50:00
883,"가천대 과학영재교육원, 2020학년도 연차평가 최우수 ‘S’등급","가천대, 가천대 길병원, 가천대 산하 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 우수한 연구 인프라를 활용해 과학영재를 양성하고 있다. 박찬웅 원장은 “과학영재 교육은 특성상 실험실습이 많아 코로나19로 수업... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005251612,2021-03-29 10:37:00
884,"가천대 과학영재교육원, 연차평가서 최우수 ‘S’등급","현재 가천대, 가천대 길병원과 가천대 산하 세계적 수준의 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 우수한 연구인프라를 활용해 과학영재를 양성하고 있다. 박찬웅 원장은 “과학영재 교육은 특성상... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010416965,2021-03-29 10:22:00
885,"가천대 과학영재교육원, 2020 연차평가 '최우수 S등급'","가천대, 가천대 길병원과 가천대 산하 세계적 수준의 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 우수한 연구인프라를 활용해 과학영재를 양성하고 있다. 박찬웅 원장은 “과학영재 교육은 특성상 실험실습이... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004609681,2021-03-29 10:21:00
886,"가천대 과학영재교육원, 2020학년도 연차평가 최우수 S등급","가천대, 가천대 길병원과 가천대 산하 세계적 수준의 연구소인 <b>이길여</b> 암·당뇨연구원, 가천뇌과학연구원 등 우수한 연구인프라를 활용해 과학영재를 양성한다. 박찬웅 원장은 &quot;과학영재 교육은 특성상 실험실습이 많아... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004564224,2021-03-29 10:20:00
887,가천대 과학영재교육원 '최우수 S등급' 받아,"가천대, 가천대 길병원과 가천대 산하 세계적 수준의 연구소인 <b>이길여</b> 암ㆍ당뇨연구원, 가천뇌과학연구원 등 우수한 연구인프라를 활용해 과학영재를 양성하고 있다. 박찬웅 과학영재교육원장은 &quot;과학영재 교육은... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004874141,2021-03-29 10:01:00
888,삼성바이오에피스·동아ST 투자 가속…송도 'K바이오 전진기지'로,"<b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 바이오헬스 관련 연구개발 기업·기관의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 인천경제청 관계자는... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=015&aid=0004519296,2021-03-25 15:21:00
889,박상돈 천안시장 '우유곽 대학' 디트책방에 기부,"박 시장은 &quot;재밌게도 '대학'에 맞게 목차가 '학과'로 나뉘어져 있다&quot;면서 &quot;'실무형 인재' 학부의 '열정학과' <b>이길여</b> 경원대학교 총장의 이야기가 굉장히 와 닿았다&quot;고 소개했다. 고여 있는 물은 썩기 마련이듯이, 새로운 일에... ",http://www.dtnews24.com/news/articleView.html?idxno=701202,2021-03-25 10:11:00
890,"가천박물관, 여가부 '두볼' 봉사 터전 인증","한편 가천문화재단은 인천 유일 국보를 소장한 가천박물관과 근대 병원 초기모습을 재현한 가천<b>이길여</b>산부인과 기념관을 무료로 개방하면서 학생들이 참여하는 '길 위의 인문학', '숲 체험', '과거시험 재현행사' 등의... ",http://www.incheonilbo.com/news/articleView.html?idxno=1085285,2021-03-22 17:40:00
891,"가천박물관, ‘청소년 자원봉사(DOVOL) 터전’ 인증",협력해 다양한 봉사활동 프로그램을 지속적으로 개발한다는 계획이다. 가천문화재단은 인천 유일의 국보를 소장한 '가천박물관'과 근대 병원 초기모습을 재현한 '가천<b>이길여</b>산부인과기념관'을 무료로 개방하고 있다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005234542,2021-03-20 12:02:00
892,"가천박물관, 인천 최초 '청소년 자원봉사 박물관' 인증","한편, 가천문화재단은 인천 유일의 국보를 소장한 &lt;가천박물관&gt;과 근대 병원 초기모습을 재현한 &lt;가천<b>이길여</b>산부인과기념관&gt;을 무료로 개방하면서 '찾아오는 박물관'이란 슬로건아래 학생들이 참여하는 '길위의 인문학... ",http://www.incheonnews.com/news/articleView.html?idxno=401246,2021-03-19 14:13:00
893,"가천박물관, ‘청소년 자원봉사 박물관’ 인증","한편, 가천문화재단은 인천 유일의 국보를 소장한 &lt;가천박물관&gt;과 근대 병원 초기모습을 재현한 &lt;가천<b>이길여</b>산부인과기념관&gt;을 무료로 개방하면서 ‘찾아오는 박물관’이란 슬로건아래 학생들이 참여하는 ‘길위의... ",http://www.bosa.co.kr/news/articleView.html?idxno=2146631,2021-03-19 12:03:00
894,"가천대, 대학일자리플러스센터사업 우선협상대학 선정","사진=가천대 제공 가천대학교(총장 <b>이길여</b>)는 고용노동부가 시행하는 2021년 '대학일자리플러스센터사업' 우선협상대학으로 최종 선정됐다고 16일 밝혔다. 사업기간은 3월부터 최대 5년으로 연간 사업비 6억 원, 총 30억을... ",http://www.dhnews.co.kr/news/articleView.html?idxno=138157,2021-03-16 11:14:00
895,"가천대, 대학일자리플러스센터 우선협상대학 선정","(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)는 고용노동부가 시행하는 2021년 '대학일자리플러스센터사업' 우선협상 대학으로 최종 선정됐다고 16일 밝혔다. 사업기간은 3월부터 최대 5년으로 연간 사업비 6억원, 총... ",http://news.unn.net/news/articleView.html?idxno=506008,2021-03-16 11:04:00
896,"가천대, 대학일자리플러스센터 우선협상대학 선정","가천대(총장 <b>이길여</b>)가 고용노동부가 시행하는 2021년 ‘대학일자리플러스센터사업’ 우선협상 대학으로 최종 선정됐다고 16일 밝혔다. 사업기간은 2021년 3월부터 최대 5년으로 연간 사업비 6억원, 총 30억을 지원받을 수... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001807266,2021-03-16 10:59:00
897,"가천대, 중소벤처기업부 초기창업패키지 ‘최우수’ 주관기관 선정",가천대(총장 <b>이길여</b>) 창업지원단이 중소벤처기업부 초기창업패키지 ‘최우수’ 주관기관으로 선정됐다고 15일 밝혔다. 이번 선정으로 올해 국고지원금 24억원과 대응투자금 등 총 28억원을 지원해 창업활성화에 나선다.... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001806978,2021-03-15 18:55:00
898,"가천대, 중기부 초기창업패키지 '최우수' 주관기관 선정",사진=가천대 제공 가천대학교(총장 <b>이길여</b>)는 창업지원단이 중소벤처기업부 초기창업패키지 '최우수' 주관기관으로 선정됐다고 15일 밝혔다. 가천대는 이번 선정으로 올해 국고지원금 24억원과 대응투자금 등 총 28억원을... ,http://www.dhnews.co.kr/news/articleView.html?idxno=138130,2021-03-15 17:33:00
899,"가천대, 중소벤처기업부 초기창업패키지 '최우수' 주관기관 선정",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)는 창업지원단이 중소벤처기업부 초기창업패키지 '최우수' 주관기관으로 선정됐다고 15일 밝혔다. 이에따라 가천대는 국고지원금 24억원과 대응투자금 등 총 28억원을 지원해... ,http://news.unn.net/news/articleView.html?idxno=505981,2021-03-15 15:56:00
900,신개념의 ‘항암치료 플랫폼…’ 국내 블록버스터 신약 1호 노려,"2007년 가천대학에서 1000억 원의 연구지원을 약속받고 <b>이길여</b> 암당뇨연구원 원장의 요청으로 한국에 들어왔다. 2009년 한국인 최초로, 세계에서 5번째로 개인 유전체 해독에 성공했다. 대상은 자신의 유전체였다. 2010년... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003344451,2021-03-15 10:05:00
901,"가천대 박진혁씨, 넷마블 등 대기업 3개사 AI 엔지니어 최종 합격","박진혁씨  가천대학교(총장 <b>이길여</b>) 컴퓨터공학과 학·석사를 졸업한 박진혁씨가 최근 넷마블, 카카오, LG 인공지능분야에 동시 합격했다고 11일 밝혔다. 박씨는 넷마블 인공지능(AI) 엔지니어 경력직군을... ",http://news.unn.net/news/articleView.html?idxno=505791,2021-03-11 11:03:00
902,인천 송도 '동아ST 바이오의약연구소 준공'..&quot;바이오 연구개발 역량 강화 기대...,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.kdpress.co.kr/news/articleView.html?idxno=101355,2021-03-11 10:15:00
903,"가천대 박진혁씨, 대기업 3개사 AI 엔지니어 합격 비결 공개","가천대(총장 <b>이길여</b>) 컴퓨터공학과 학·석사를 졸업한 박진혁(28)씨가 최근 넷마블, 카카오, LG 인공지능분야에 동시 합격해 화제가 되고 있다. 박씨는 넷마블 인공지능(AI) 엔지니어 경력직군을 최종선택했다.... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001805022,2021-03-11 09:28:00
904,인천경제자유구역청 &quot;송도 바이오 연구개발 역량 강화…동아ST 바이오의약연구...,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.kmaeil.com/news/articleView.html?idxno=269426,2021-03-11 07:18:00
905,"인천경제청, 동아ST 바이오의약연구소 준공…&quot;송도 바이오클러스터 도약&quot;","이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.cstimes.com/news/articleView.html?idxno=453460,2021-03-11 00:17:00
906,송도에 자리잡은 동아ST 연구소 입주 시작,"한편, 송도국제도시에는 셀트리온, 삼성바이오로직스, DM바이오 등 바이오의약 연구개발·제조시설과 <b>이길여</b> 암·당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관, 싸이티바... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=915436,2021-03-10 21:41:00
907,동아ST 송도 바이오 연구소 입주 시작,"여기에 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제장은 &quot;동아ST의 바이오... ",http://www.incheonilbo.com/news/articleView.html?idxno=1083472,2021-03-10 20:06:00
908,송도 바이오 연구개발 강화… ‘동아ST 바이오의약연구소 준공’,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.skyedaily.com/news/news_view.html?ID=125448,2021-03-10 19:29:00
909,"동아쏘시오그룹 동아ST, 송도에 바이오의약연구소 완공","또한, <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제청장은 &quot;동아ST 연구소... ",http://www.joongboo.com/news/articleView.html?idxno=363476370,2021-03-10 17:40:00
910,동아ST 바이오의약연구소 송도에 준공,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.incheonnews.com/news/articleView.html?idxno=401108,2021-03-10 17:30:00
911,동아ST 바이오硏 송도 입주 돌입,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제청장은 “이번... ",http://www.siminilbo.co.kr/news/newsview.php?ncode=1065596997994238,2021-03-10 17:11:00
912,"인천시 미추홀구, 285억 들여 노인일자리 7800개 창출","이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다.",http://www.siminilbo.co.kr/news/newsview.php?ncode=1065593720046061,2021-03-10 17:11:00
913,"동아쏘시오그룹 계열사 동아ST, 송도에 바이오의약연구소 완공","현재 송도국제도시에는 셀트리온과 삼성바이오로직스 등 글로벌 바이오기업들이 다수 입주해 있으며 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소 등 연구개발기관·기업들의 진출이 이어지고 있습니다. 이원재... ",http://www.ifm.kr/news/303356,2021-03-10 17:01:00
914,"동아에스티, 송도에 바이오의약연구소 완공","현재 송도국제도시에는 셀트리온과 삼성바이오로직스 등 글로벌 바이오기업들이 다수 입주해 있으며 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소 등 연구개발기관·기업들의 진출이 이어지고 있다. 이원재... ",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202103101542182140144,2021-03-10 15:53:00
915,인천 “송도 바이오 연구개발 역량 강화…동아ST 바이오의약연구소 준공”,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.g-enews.com/ko-kr/news/article/news_all/2021031015062021376471a1ab47_1/article.html,2021-03-10 15:49:00
916,"가천대, 아우름플래닛과 업무협약 체결",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)가 정보탐색 서비스 '라이더'를 운영하는 아우름플래닛(대표 김진우)과 10일 가천관 중회의실에서 전략적 파트너십 업무협약(MOU)를 체결했다. 협약은 포스트 코로나 시대... ,http://news.unn.net/news/articleView.html?idxno=505761,2021-03-10 15:32:00
917,"가천대-아우름플래닛, 업무협약...정보탐색서비스 '라이너' 제공",사진=가천대 제공 가천대학교(총장 <b>이길여</b>)는 10일 정보탐색서비스 라이너를 운영하는 아우름플래닛과 가천대 구성원들의 효율적 온라인학습을 지원하기 위해 전략적 파트너십 업무협약(MOU)을 체결했다. 이번 협약은... ,http://www.dhnews.co.kr/news/articleView.html?idxno=137888,2021-03-10 15:28:00
918,"가천대, 정보 탐색 서비스 ‘라이너’ 제공",가천대(총장 <b>이길여</b>)가 정보탐색 서비스 ‘라이더’를 운영하는 아우름플래닛(대표 김진우)과 10일 가천관 중회의실에서 가천대 구성원들의 효율적인 온라인 학습을 지원하기 위한 전략적 파트너십 업무협약(MOU)를... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001804824,2021-03-10 15:03:00
919,"동아쏘시오그룹 동아ST, 송도국제도시에 바이오의약연구소 완공","현재 송도국제도시에는 셀트리온과 삼성바이오로직스 등 글로벌 바이오기업들이 다수 입주해 있으며 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소 등 연구개발기관·기업들의 진출이 이어지고 있다. 이원재... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=031&aid=0000587497,2021-03-10 15:00:00
920,인천 송도에 동아ST 바이오의약연구소 '준공'...내달 입주 완료,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제청장은 “이번... ",https://www.asiatoday.co.kr/view.php?key=20210310010006384,2021-03-10 14:24:00
921,"동아ST, 송도 바이오 의약 연구소 완공… 송도바이오클러스터 연구역량 강화","이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.mtnews.net/news/view.php?idx=10353,2021-03-10 13:57:00
922,"동아ST, 송도에 '바이오의약연구소' 준공… 연구인력 1백여명 입주","이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. ○ 이원재 인천경제자유구역청장은... ",http://www.kbiznews.co.kr/news/articleView.html?idxno=78789,2021-03-10 12:59:00
923,인천에 동아ST 바이오의약연구소 완공…송도 바이오 연구개발 역량 강화,"아울러 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발기관·기업들의 진출이 이어지고 있다. 이원재 인천경제청장은 &quot;동아ST 연구소 입주로 송도바이오클러스터의 연구 역량이... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004862489,2021-03-10 12:03:00
924,"동아ST, 송도 바이오의약연구소 완공…입주 시작","한편 송도국제도시에는 셀트리온과 삼성바이오로직스 등 글로벌 바이오기업들이 다수 입주해 있으며, <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소 등 연구개발기관·기업들의 진출이 이어지고 있다.",http://www.sporbiz.co.kr/news/articleView.html?idxno=514807,2021-03-10 11:21:00
925,동아ST 바이오의약연구소 인천 송도에 바이오의약연구소 완공,"또한 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제청장은 ‘이번 동아ST의... ",http://www.viva100.com/main/view.php?key=20210310010002683,2021-03-10 11:06:00
926,"인천경제청, 동아쏘시오 그룹 동아ST 바이오의약연구소 준공","현재 송도국제도시에는 셀트리온과 삼성바이오로직스 등 글로벌 바이오기업들이 다수 입주해 있으며 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소 등 연구개발기관·기업들의 진출이 이어지고 있다. 이원재... ",http://www.kukinews.com/newsView/kuk202103100067,2021-03-10 11:00:00
927,헬스케어 전문 그룹인 동아 쏘시오의 &quot;동아ST 바이오의약연구소 송도에 준공”,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.discoverynews.kr/369373,2021-03-10 10:53:00
928,인천 송도에 동아ST 바이오 의약연구소 완공… 연구인력 입주 시작,"여기에 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 조성되고 있다. 이원재 인천경제자유구역청장은 “이번 동아ST의... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001804572,2021-03-10 10:51:00
929,"동아쏘시오그룹 동아ST, 바이오의약연구소 준공…'바이오 연구 개발 역량 강화...","이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제청장은 &quot;동아ST... ",http://www.startuptoday.co.kr/news/articleView.html?idxno=71292,2021-03-10 10:44:00
930,송도국제도시에 동아ST 바이오의약연구소 준공,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202103100936531950911,2021-03-10 10:40:00
931,송도 바이오 연구개발 역량 강화…동아ST 바이오의약연구소 준공,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제역청장은 &quot;이번... ",http://www.getnews.co.kr/news/articleView.html?idxno=519454,2021-03-10 10:30:00
932,"바이오 신약개발 중추, 바이오의약연구소 완공...동아쏘시오그룹 동아ST 송도...","현재 송도국제도시에는 셀트리온과 삼성바이오로직스 등 글로벌 바이오기업들이 다수 입주해 있으며 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소 등 연구개발기관·기업들의 진출이 이어지고 있다. 이원재... ",http://www.youthdaily.co.kr/news/article.html?no=64717,2021-03-10 10:21:00
933,"동아쏘시오그룹 동아ST, 송도에 바이오의약연구소 완공","현재 송도국제도시에는 셀트리온과 삼성바이오로직스 등 글로벌 바이오기업들이 다수 입주해 있으며 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소 등 연구개발기관·기업들의 진출이 이어지고 있다. 이원재... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=001&aid=0012250350,2021-03-10 10:00:00
934,송도 바이오 역량 강화…동아ST 바이오의약연구소 준공,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001418835,2021-03-10 09:52:00
935,"인천경제청, 송도 동아ST 바이오 의약 연구소 완공…연구 인력 입주","이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제청장은 “이번... ",http://www.newsway.co.kr/news/view?tp=1&ud=2021031009310947023,2021-03-10 09:33:00
936,동아ST 바이오의약연구소 완공,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.joongdo.co.kr/web/view.php?key=20210310010004031,2021-03-10 09:29:00
937,동아ST 바이오의약연구소 준공…바이오 연구개발 역량 강화,"이에 더해 <b>이길여</b> 암당뇨연구원, 유타인하DDS연구소, 루다큐어, 메티메디, 보로노이 등 연구개발 기업·기관들의 진출이 이어지면서 바이오산업 생태계가 본격적으로 조성되고 있다. 이원재 인천경제자유구역청장은... ",http://www.businesskorea.co.kr/news/articleView.html?idxno=61974,2021-03-10 09:23:00
938,"최미리 가천대 수석부총장, 대학발전기금 1000만 원 전달","기호일보, KIHOILBO 가천대학교는 지난 3일 최미리 수석부총장이 대학발전기금 1천만 원을 <b>이길여</b> 총장에게 전달했다고 4일 밝혔다. 최 수석부총장은 지난해 4월에도 3천만 원을 기부한 바 있으며, 지금까지... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=914291,2021-03-04 22:07:00
939,"최미리 가천대 수석부총장, 대학발전기금 1천만원 기탁",가천대(총장 <b>이길여</b>) 최미리 수석부총장이 3일 가천관 교무위원회실에서 대학발전기금 1000만원을 <b>이길여</b> 총장에게 전달했다. 최 수석부총장은 “4차 산업혁명시대를 맞아 혁신을 거듭하고 있는 가천대의 한... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001801620,2021-03-03 17:47:00
940,"가천대 최미리 수석부총장, 대학발전기금 1000만원 기탁",박재천 기자 pjc0203@ajunews.com 최미리(왼쪽) 수석부총장이 <b>이길여</b> 총장에게 대학 발전기금을 전달한 뒤 기념촬영을 갖고 있다.[사진=가천대 제공] 가천대학교(총장 <b>이길여</b>) 최미리 수석부총장이 3일 대학발전기금... ,http://www.ajunews.com/view/20210303155053035,2021-03-03 17:41:00
941,"가천대 최미리 수석부총장, 대학발전기금 1천만원 기탁",가천대학교 최미리 수석부총장이 3일 가천관 교무위원회실에서 대학발전기금 1000만원을 <b>이길여</b> 총장에게 전달했다. 최미리 수석부총장은 “4차 산업혁명시대를 맞아 혁신을 거듭하고 있는 가천대의 한 구성원으로서... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005200155,2021-03-03 17:14:00
